company_id,company_name,legal_form,sector,region,size_category,founded_year,age_years,employees,revenues_mdl,assets_mdl,liabilities_mdl,equity_mdl,bank_borrowings_mdl,trade_payables_mdl,intercompany_loans_in_mdl,ebitda_margin,net_margin,interest_coverage,current_ratio,quick_ratio,working_capital_to_assets,retained_earnings_to_assets,roa,roe,sales_growth,probability_of_distress,distress_flag,network_out_degree,network_in_degree,out_exposure_total_mdl,in_exposure_total_mdl,contagion_index_equity_at_risk,vulnerability_bucket,top5_counterparty_share_out
CO100077,Compania J077 Criuleni II,II,J-Informații&Comunicații,UTA Găgăuzia,Micro,2007,18,5,1135370.01,1483370.51,417163.99,1066206.52,169267.89,112599.8,27046.21,0.1231,0.1044,5.53,0.76,0.56,0.2,0.24,0.08,0.111,0.034,0.0347,0,8,16,7168655.23,26960355.3,2.002,Sever,0.889
CO100078,Compania A078 Ocnița ÎM,ÎM,A-Agricultură,Sîngerei,Micro,1994,31,8,610121.14,1000000.0,594118.33,405881.67,221030.89,159849.54,22515.81,0.0933,0.0538,3.04,0.66,0.13,0.163,0.468,0.033,0.081,0.046,0.184,0,7,11,5696325.99,19151626.88,7.513,Sever,0.979
CO100079,Compania A079 Anenii Noi SRL,SRL,A-Agricultură,Căușeni,Micro,2009,16,9,2095817.12,2187478.46,1354877.91,832600.55,749262.86,139479.52,104429.21,0.2491,0.2265,5.95,1.99,1.52,0.276,-0.02,0.217,0.5,0.141,0.0021,0,7,11,2993205.81,8444367.61,1.549,Ridicat,0.858
CO100080,Compania Q080 Criuleni SRL,SRL,Q-Sănătate&Asistență,Dubăsari,Micro,1993,32,10,1495493.68,2121348.92,1316690.73,804658.19,541156.48,283716.43,53666.32,-0.0039,-0.0341,0.0,1.74,1.03,0.47,0.219,-0.024,-0.063,0.072,0.0285,0,8,13,10315306.65,14392903.64,7.901,Sever,0.971
CO100081,Compania N081 Hîncești SA,SA,N-Servicii administrative,UTA Găgăuzia,Micro,1999,26,1,917993.9,1118232.64,642484.8,475747.84,286428.57,64916.44,38956.27,0.0746,0.0253,2.41,1.44,1.15,0.115,0.13,0.021,0.049,0.071,0.0421,0,12,13,10737654.21,9837552.46,7.388,Sever,0.893
CO100082,Compania A082 Ialoveni SRL,SRL,A-Agricultură,Ungheni,Mijlocii,1995,30,73,29089122.8,31154948.02,17208914.63,13946033.4,12802101.01,4601697.09,580073.35,0.0622,0.0268,1.19,0.99,0.58,0.232,-0.009,0.025,0.056,0.207,0.0241,0,13,7,33771397.87,12851817.41,0.789,Ridicat,0.883
CO100083,Compania D083 Leova SA,SA,D-Energie/Electricitate,Ialoveni,Mijlocii,1993,32,168,82002651.9,95730260.63,28923796.96,66806463.67,17572980.44,3318212.31,1216305.74,0.2932,0.2454,11.8,1.28,0.98,-0.091,0.326,0.21,0.301,0.085,0.001,0,13,11,17575448.22,38396065.8,0.108,Scăzut,0.852
CO100084,Compania C084 Hîncești SRL,SRL,C-Industrie prelucrătoare,Cahul,Micro,2010,15,2,5433545.37,5886745.94,3074220.48,2812525.46,1105492.44,761315.05,287879.16,0.211,0.1613,10.68,0.22,0.21,-0.018,0.229,0.149,0.312,0.028,0.1073,0,11,13,38246273.71,10220164.33,6.687,Sever,0.975
CO100085,Compania A085 Ștefan Vodă SRL,SRL,A-Agricultură,Strășeni,Mici,2004,21,35,7474128.33,8910233.67,3187660.45,5722573.22,2192843.96,509171.84,75931.84,0.1272,0.1289,5.09,1.49,1.26,0.114,0.174,0.108,0.168,0.201,0.0032,0,10,11,7895240.55,11150804.83,0.731,Ridicat,0.754
CO100086,Compania F086 Telenești SRL,SRL,F-Construcții,Strășeni,Micro,1999,26,5,3438884.89,4224370.04,3481672.96,742697.08,1856611.92,978188.79,165228.48,0.1469,0.1006,2.62,1.32,0.99,0.019,0.146,0.082,0.466,-0.013,0.0679,0,7,15,5560278.44,35041268.1,1.55,Ridicat,0.945
CO100087,Compania H087 Dondușeni SA,SA,H-Transport&Depozitare,Soroca,Mici,2016,9,29,12232926.36,10935092.17,9174288.36,1760803.81,6160721.4,2279095.3,565845.61,0.0798,0.0258,1.17,0.68,0.05,0.032,0.128,0.029,0.179,-0.198,0.3624,1,11,7,23419656.33,15127413.87,4.202,Sever,0.91
CO100088,Compania A088 Criuleni SRL,SRL,A-Agricultură,Glodeni,Mici,2007,18,47,8606016.81,9426052.98,6165568.18,3260484.81,2326038.37,1084231.55,509824.95,0.1376,0.035,4.87,1.89,1.47,0.112,0.528,0.032,0.092,-0.098,0.0043,0,13,11,13833924.96,10644096.11,3.204,Sever,0.879
CO100089,Compania C089 Edineț SRL,SRL,C-Industrie prelucrătoare,Cantemir,Micro,2023,2,1,2223156.66,2813804.0,2558603.39,255200.61,1715110.04,286777.34,132008.98,0.2449,0.1579,2.37,1.37,0.43,-0.107,0.376,0.125,0.5,-0.177,0.1302,0,9,7,148279538.82,10951668.62,10.0,Sever,0.978
CO100090,Compania M090 Sîngerei SRL,SRL,M-Servicii profesionale,Dondușeni,Mici,2017,8,24,14826944.28,16722296.15,6695696.72,10026599.43,3704196.68,1965400.85,340388.92,0.2487,0.2007,10.56,1.37,1.09,0.35,-0.023,0.178,0.297,0.242,0.001,0,9,9,13810703.24,14393232.88,0.673,Moderat,0.926
CO100091,Compania C091 Nisporeni SRL,SRL,C-Industrie prelucrătoare,Telenești,Micro,2013,12,12,1882913.41,2057466.93,1288248.91,769218.02,941691.76,227250.6,51122.62,0.1597,0.1006,2.63,0.99,0.49,0.011,-0.015,0.092,0.246,-0.073,0.1247,0,8,13,2333905.63,6838107.5,0.883,Ridicat,0.902
CO100092,Compania F092 Bălți SRL,SRL,F-Construcții,Cahul,Micro,1997,28,4,2609203.23,3158859.93,2151554.71,1007305.22,989663.33,344499.35,51834.62,0.156,0.1079,8.32,1.84,1.73,0.243,0.001,0.089,0.279,-0.268,0.0062,0,15,8,33808950.39,11340247.9,10.0,Sever,0.899
CO100093,Compania G093 Ialoveni SRL,SRL,G-Comerț cu ridicata&amănuntul,Călărași,Micro,1997,28,8,2081430.2,2705358.45,1043540.24,1661818.21,395432.07,264148.9,93729.17,0.181,0.0858,14.33,1.55,1.1,-0.072,-0.039,0.066,0.107,-0.294,0.0097,0,11,5,9358547.27,2623602.34,1.285,Ridicat,0.83
CO100094,Compania Q094 Briceni SA,SA,Q-Sănătate&Asistență,Călărași,Mici,2004,21,48,5611084.37,5587220.72,3531766.6,2055454.12,2278643.83,507943.8,144207.23,0.1563,0.0902,3.67,1.93,1.68,0.105,0.117,0.091,0.246,0.023,0.0052,0,10,9,10197312.96,8355871.3,2.397,Sever,0.847
CO100095,Compania G095 Florești SRL,SRL,G-Comerț cu ridicata&amănuntul,Florești,Mijlocii,2003,22,160,21125994.1,16647728.59,9088156.35,7559572.23,5329603.73,1310218.96,523214.67,0.0904,0.0052,2.55,0.85,0.55,0.101,0.162,0.007,0.014,0.113,0.0397,0,15,13,36649832.5,22504972.96,1.563,Ridicat,0.904
CO100096,Compania A096 Basarabeasca ÎM,ÎM,A-Agricultură,Sîngerei,Mijlocii,2005,20,73,76980061.11,70199957.68,29152148.91,41047808.77,14255234.63,6735276.78,876864.22,0.0599,-0.0304,3.65,1.43,0.91,-0.09,0.27,-0.033,-0.057,0.043,0.004,0,12,8,17021493.23,27819228.94,0.112,Scăzut,0.88
CO100097,Compania M097 Fălești SRL,SRL,M-Servicii profesionale,Basarabeasca,Mici,2014,11,58,4797744.44,6213185.94,2067060.12,4146125.81,1365137.48,550601.8,203880.69,0.0961,0.0049,3.25,1.28,0.61,0.051,0.209,0.004,0.006,0.236,0.0103,0,5,10,1639470.49,11784848.79,0.252,Scăzut,1.0
CO100098,Compania G098 Rîșcani SRL,SRL,G-Comerț cu ridicata&amănuntul,Rezina,Mici,2015,10,54,16472276.59,18773672.83,4941440.92,13832231.91,2274018.35,988598.76,419721.73,0.0989,0.0444,10.88,1.36,1.06,0.268,0.289,0.039,0.053,0.079,0.0014,0,7,10,12664571.95,16651044.27,0.324,Moderat,0.964
CO100099,Compania H099 Ungheni ÎM,ÎM,H-Transport&Depozitare,Sîngerei,Mici,1996,29,41,24931480.25,21729906.76,8861320.25,12868586.51,4042681.0,2035100.7,447811.79,0.2096,0.1196,13.66,1.74,1.45,0.24,0.2,0.137,0.232,0.158,0.0005,0,6,16,9862164.52,23089079.4,0.47,Moderat,0.975
CO100100,Compania A100 Taraclia ÎM,ÎM,A-Agricultură,Călărași,Mijlocii,2005,20,202,23683338.11,19395332.39,16074209.47,3321122.92,7987532.57,4439669.64,576673.1,0.2848,0.2161,14.19,0.71,0.05,-0.247,-0.079,0.264,0.5,0.202,0.0413,0,11,10,18278729.9,10985906.88,4.363,Sever,0.915
CO100101,Compania F101 UTA Găgăuzia ÎM,ÎM,F-Construcții,Taraclia,Mijlocii,2014,11,93,31577917.16,27355936.56,10719529.03,16636407.53,5744288.56,2229980.82,248627.31,-0.0452,-0.1037,0.0,1.15,1.09,0.083,0.358,-0.12,-0.197,0.092,0.0365,0,6,9,16143318.99,22576077.1,0.316,Moderat,0.997
CO100102,Compania P102 Soroca SRL,SRL,P-Educație,Ialoveni,Mijlocii,2002,23,79,35453234.88,41241318.35,37207964.34,4033354.01,23918291.97,4524467.81,2688514.58,0.0345,-0.0246,0.4,1.17,0.62,0.126,-0.2,-0.021,-0.216,0.001,0.0794,0,6,10,7627186.55,118739530.19,0.924,Ridicat,0.989
CO100103,Compania I103 Nisporeni SRL,SRL,I-HoReCa,Fălești,Micro,2004,21,5,3089281.22,3594094.98,2915834.92,678260.06,2048271.63,323753.5,174875.16,0.1524,0.161,2.34,1.5,1.1,0.134,0.054,0.138,0.5,0.213,0.0291,0,13,10,15266842.52,7196827.37,7.904,Sever,0.898
CO100104,Compania G104 Cantemir SRL,SRL,G-Comerț cu ridicata&amănuntul,UTA Găgăuzia,Micro,2024,1,4,2802884.71,3627099.24,1577701.91,2049397.33,553478.98,228020.47,86040.05,0.1147,0.0588,4.79,1.73,1.76,0.05,-0.068,0.045,0.08,-0.078,0.0067,0,9,7,12228382.91,4968794.84,2.804,Sever,0.955
CO100105,Compania G105 Ungheni SRL,SRL,G-Comerț cu ridicata&amănuntul,Nisporeni,Mici,1999,26,52,22970490.09,29726775.89,20828491.73,8898284.16,13676809.17,3292956.05,1516188.81,0.1492,0.0174,2.31,1.6,1.1,0.076,0.019,0.013,0.045,-0.196,0.0125,0,7,14,6492461.72,70244548.19,0.214,Scăzut,0.936
CO100106,Compania F106 Basarabeasca SRL,SRL,F-Construcții,Leova,Micro,2000,25,12,7406849.38,10383370.76,4780117.46,5603253.3,1809917.26,1176289.24,255993.39,0.1483,0.1185,5.29,0.8,0.26,0.248,0.204,0.085,0.157,0.195,0.0145,0,10,8,14957255.43,6192580.08,0.995,Ridicat,0.945
CO100107,Compania H107 Nisporeni SRL,SRL,H-Transport&Depozitare,Briceni,Mici,2005,20,19,18081108.6,18243977.61,10295204.52,7948773.08,7411528.05,1717516.76,346499.26,0.1872,0.1151,4.71,0.55,0.39,0.006,-0.172,0.114,0.262,-0.121,0.0664,0,17,4,13795300.76,4510621.56,0.523,Moderat,0.746
CO100108,Compania M108 Hîncești SRL,SRL,M-Servicii profesionale,Ocnița,Mici,2022,3,43,9215940.76,8542093.58,5581069.22,2961024.36,2469469.32,1511331.29,258575.37,0.1049,0.0301,3.33,1.71,1.26,0.049,0.038,0.032,0.094,-0.311,0.0173,0,7,12,23750961.74,25912219.86,5.923,Sever,0.995
CO100109,Compania A109 Sîngerei SA,SA,A-Agricultură,Căușeni,Mijlocii,2001,24,110,116740476.1,130252472.09,89017019.01,41235453.08,37476335.29,15728334.04,8564430.41,0.0576,0.0109,1.24,0.99,0.65,0.138,0.08,0.01,0.031,-0.187,0.0333,0,11,15,7852326.93,25641647.4,0.05,Foarte scăzut,0.885
CO100110,Compania C110 Cantemir SRL,SRL,C-Industrie prelucrătoare,Leova,Mari,2020,5,628,553532078.9,547238774.58,414136695.24,133102079.33,285313021.27,94840656.62,21570092.58,0.2452,0.1584,6.08,1.54,1.0,0.321,0.15,0.16,0.5,0.36,0.0002,0,7,13,15560145.89,93255017.22,0.063,Foarte scăzut,0.956
CO100111,Compania H111 Bălți SRL,SRL,H-Transport&Depozitare,Ungheni,Mici,2010,15,4,11052834.59,12474016.74,10253438.97,2220577.77,5201180.04,2667433.93,803456.34,0.2736,0.2166,8.68,1.51,1.16,-0.02,0.193,0.192,0.5,-0.026,0.0087,0,13,8,11031621.47,15149682.79,1.96,Ridicat,0.645
CO100112,Compania G112 UTA Găgăuzia SRL,SRL,G-Comerț cu ridicata&amănuntul,Telenești,Mici,2011,14,30,7573101.53,7760040.19,2450476.28,5309563.91,1377612.98,716680.77,177522.8,0.1468,0.1455,6.25,1.84,1.65,0.131,0.103,0.142,0.207,0.21,0.001,0,14,10,14640064.63,12535746.91,0.871,Ridicat,0.764
CO100113,Compania G113 Ungheni SRL,SRL,G-Comerț cu ridicata&amănuntul,Fălești,Mici,2011,14,17,31464576.61,33219952.92,18583361.46,14636591.45,8486267.84,4399276.06,1705001.39,0.2483,0.2075,12.79,1.96,1.29,0.213,0.341,0.197,0.446,-0.215,0.0007,0,10,12,11178859.82,25621223.91,0.255,Scăzut,0.821
CO100114,Compania K114 Nisporeni SRL,SRL,K-Financiar,Ialoveni,Mijlocii,2003,22,187,32775649.87,36951891.77,18320953.37,18630938.4,11926935.53,5398995.69,917532.26,0.2954,0.25,5.88,1.07,0.72,-0.098,0.241,0.222,0.44,-0.015,0.0079,0,12,7,11238386.43,23459527.42,0.187,Scăzut,0.713
CO100115,Compania H115 Strășeni SRL,SRL,H-Transport&Depozitare,Dondușeni,Mici,2002,23,55,9750429.86,11736728.28,7672790.98,4063937.3,4948135.53,939336.56,154299.97,0.1838,0.0871,2.04,0.84,0.62,0.109,0.129,0.072,0.209,0.044,0.0701,0,9,6,23717942.72,6499838.67,1.878,Ridicat,0.981
CO100116,Compania F116 Florești SRL,SRL,F-Construcții,Fălești,Mari,1993,32,785,360597319.19,232636800.43,143301687.35,89335113.08,71978980.76,33221251.74,14227208.62,0.1692,0.0807,6.61,1.61,1.25,-0.075,-0.08,0.125,0.326,0.093,0.0009,0,8,12,13685833.76,34819689.28,0.077,Foarte scăzut,0.943
CO100117,Compania I117 Strășeni SRL,SRL,I-HoReCa,Telenești,Micro,2006,19,1,819846.42,1000000.0,765513.18,234486.82,345400.07,78492.72,46052.95,0.0667,0.0542,1.18,1.98,1.81,-0.143,-0.039,0.044,0.189,-0.148,0.0714,0,10,9,19648722.85,5691091.42,10.0,Sever,0.968
CO100118,Compania F118 Telenești SRL,SRL,F-Construcții,Ialoveni,Micro,2021,4,9,1274985.96,1919717.39,830252.04,1089465.35,364794.29,89631.41,51057.69,0.0996,0.0284,2.25,1.26,1.0,0.053,-0.051,0.019,0.033,-0.103,0.0549,0,8,12,6468372.25,10186166.93,2.257,Sever,0.909
CO100119,Compania H119 Basarabeasca SRL,SRL,H-Transport&Depozitare,Rezina,Mari,1995,30,474,530982160.3,537732640.77,292255760.49,245476880.27,202569511.76,61845649.32,17501491.13,0.0841,0.0367,2.25,1.54,0.84,0.071,0.05,0.036,0.079,-0.027,0.0015,0,8,14,6436931.8,76426299.85,0.012,Foarte scăzut,0.953
CO100120,Compania H120 Călărași SRL,SRL,H-Transport&Depozitare,Anenii Noi,Micro,1997,28,7,2116735.93,2849721.1,284972.11,2564748.99,171874.43,53905.97,6487.58,0.119,0.077,15.41,1.56,1.01,0.08,0.249,0.057,0.064,0.193,0.0016,0,11,3,15452598.13,1759294.81,1.614,Ridicat,0.889
CO100121,Compania G121 Șoldănești SRL,SRL,G-Comerț cu ridicata&amănuntul,UTA Găgăuzia,Mici,2010,15,41,18762951.48,21627575.16,6774332.36,14853242.8,3255683.78,1061611.57,157146.13,0.0186,-0.0404,1.0,2.09,1.74,0.196,0.299,-0.035,-0.051,0.211,0.0014,0,12,14,6033642.44,9674226.68,0.117,Scăzut,0.743
CO100122,Compania A122 Rezina SA,SA,A-Agricultură,Basarabeasca,Micro,1992,33,5,1470636.45,1472672.41,607316.1,865356.31,450707.77,131778.28,33995.88,0.2684,0.1892,6.88,0.49,0.19,-0.039,0.04,0.189,0.322,0.453,0.0467,0,3,7,714398.02,10691823.18,0.257,Scăzut,1.0
CO100123,Compania L123 Anenii Noi SRL,SRL,L-Imobiliare,Taraclia,Mici,2013,12,22,33321889.9,41712737.88,35396191.49,6316546.39,20124843.38,7297158.97,1743738.52,0.1342,0.0334,1.87,1.25,0.67,0.155,0.293,0.027,0.176,0.262,0.0169,0,8,8,5262172.22,6590186.33,0.283,Scăzut,0.8
CO100124,Compania P124 Edineț SRL,SRL,P-Educație,Nisporeni,Micro,2017,8,8,2147601.39,3042391.44,570465.56,2471925.88,385074.05,134839.57,21330.76,0.1795,0.2014,10.32,1.88,1.27,-0.176,0.166,0.142,0.175,0.061,0.0018,0,14,14,27299967.49,7111805.45,6.654,Sever,0.905
CO100125,Compania G125 Chișinău SRL,SRL,G-Comerț cu ridicata&amănuntul,Bălți,Micro,1994,31,10,4178066.73,6388620.1,4005090.3,2383529.8,2395605.78,1088180.61,133243.11,0.1264,0.095,2.14,2.27,2.03,0.011,0.033,0.062,0.167,0.105,0.0037,0,19,6,14583606.5,48548146.55,2.483,Sever,0.665
CO100126,Compania A126 Hîncești SRL,SRL,A-Agricultură,Cantemir,Micro,2011,14,5,1418990.48,1705868.1,1015949.51,689918.59,679927.27,174578.64,34394.46,0.0325,0.044,0.57,1.53,1.1,-0.03,0.025,0.037,0.09,0.056,0.0869,0,15,11,13272813.67,30406333.33,6.477,Sever,0.807
CO100127,Compania C127 Criuleni SA,SA,C-Industrie prelucrătoare,Sîngerei,Micro,2021,4,9,2671041.61,2692451.66,1411667.66,1280784.0,769700.34,293532.42,41325.11,0.2357,0.1377,11.75,1.7,1.22,-0.028,0.148,0.137,0.287,0.183,0.0038,0,12,8,10453739.56,8763860.33,2.278,Sever,0.896
CO100128,Compania A128 Cimișlia SRL,SRL,A-Agricultură,Drochia,Micro,2024,1,6,1763852.41,1843538.47,801785.88,1041752.59,287330.19,142307.1,49322.0,0.1768,0.1711,11.96,2.43,2.09,0.039,0.068,0.164,0.29,-0.086,0.0009,0,9,14,13581975.14,12210441.41,4.387,Sever,0.904
CO100129,Compania G129 Sîngerei ÎM,ÎM,G-Comerț cu ridicata&amănuntul,Ștefan Vodă,Micro,2015,10,2,1842973.64,2335977.02,968835.84,1367141.17,450672.4,221938.37,85479.57,0.0595,0.0207,3.87,1.46,0.9,0.233,0.094,0.016,0.028,-0.183,0.0165,0,12,14,19180946.42,34441472.75,3.046,Sever,0.921
CO100130,Compania L130 Glodeni SA,SA,L-Imobiliare,Cahul,Mici,2016,9,54,10675944.67,11176089.15,7993746.05,3182343.11,3744689.71,2148884.92,614085.67,0.1761,0.0994,4.43,1.88,1.5,0.054,0.162,0.095,0.333,-0.073,0.0052,0,9,9,8093580.82,7921008.01,0.692,Moderat,0.893
CO100131,Compania A131 Rîșcani II,II,A-Agricultură,Anenii Noi,Mijlocii,2006,19,65,85561609.46,67885529.39,35302339.96,32583189.42,15090038.41,6697563.45,904749.2,0.2166,0.1628,10.82,1.49,0.92,0.123,-0.039,0.205,0.427,0.196,0.0008,0,10,4,14353592.17,2625781.01,0.175,Scăzut,0.89
CO100132,Compania F132 Sîngerei SRL,SRL,F-Construcții,Briceni,Micro,1993,32,8,3352838.73,5049646.93,3107153.55,1942493.38,2267943.89,449679.42,77512.93,0.1613,0.1237,2.0,0.76,0.69,0.033,0.11,0.082,0.214,0.102,0.1265,0,13,16,13179191.97,22437700.93,2.102,Sever,0.83
CO100133,Compania F133 Criuleni SRL,SRL,F-Construcții,Bălți,Micro,2009,16,1,1790779.48,2075514.02,1213794.25,861719.77,786182.47,271837.4,27255.31,0.0636,-0.0064,0.88,1.92,1.18,0.333,0.13,-0.006,-0.013,0.151,0.0119,0,11,9,2895694.03,7147938.57,1.571,Ridicat,0.801
CO100134,Compania C134 Florești SRL,SRL,C-Industrie prelucrătoare,Șoldănești,Mijlocii,1993,32,104,225592625.96,209171133.3,127132510.26,82038623.04,90975650.05,37491398.69,9561644.36,0.1486,0.136,4.68,1.48,1.22,0.041,-0.113,0.147,0.374,-0.026,0.0018,0,6,6,5245250.4,28979208.43,0.021,Foarte scăzut,0.983
CO100135,Compania C135 Fălești SRL,SRL,C-Industrie prelucrătoare,Leova,Micro,2018,7,7,2558950.39,2710281.89,1844475.89,865806.0,764011.1,497665.31,123777.18,0.3101,0.25,19.32,1.42,1.08,0.09,0.138,0.236,0.5,0.201,0.0072,0,14,15,11982686.96,12362784.41,6.492,Sever,0.778
CO100136,Compania J136 Șoldănești SRL,SRL,J-Informații&Comunicații,Orhei,Mijlocii,1997,28,103,72089721.09,62984232.05,45954917.63,17029314.41,33642406.35,13351440.92,4492363.28,0.1452,0.1239,2.44,1.14,0.67,-0.038,0.081,0.142,0.5,-0.015,0.0233,0,8,5,7789075.17,4597640.85,0.198,Scăzut,0.919
CO100137,Compania Q137 Cantemir II,II,Q-Sănătate&Asistență,Ungheni,Mici,2016,9,19,10030993.14,8784078.42,3882977.37,4901101.05,2479880.65,614358.76,211537.55,0.1974,0.1185,17.49,2.13,1.7,0.134,-0.153,0.135,0.242,0.439,0.0003,0,16,13,56908041.98,6929762.17,6.461,Sever,0.91
CO100138,Compania C138 UTA Găgăuzia SRL,SRL,C-Industrie prelucrătoare,Briceni,Micro,2003,22,12,1298326.91,1898940.29,1344697.86,554242.43,739943.09,402992.5,59505.92,0.1875,0.149,3.71,1.53,1.01,-0.148,0.027,0.102,0.349,0.471,0.0188,0,10,6,14324727.16,1954737.4,10.0,Sever,0.89
CO100139,Compania A139 Soroca SRL,SRL,A-Agricultură,Călărași,Mari,2007,18,641,614233379.32,538677675.22,297421867.33,241255807.89,177670361.6,78947525.28,28351703.78,0.1178,0.0873,3.5,0.89,0.49,-0.083,0.271,0.1,0.222,-0.27,0.0095,0,12,7,13689360.68,8637322.85,0.018,Foarte scăzut,0.905
CO100140,Compania N140 Căușeni SRL,SRL,N-Servicii administrative,Florești,Mari,1998,27,943,601547581.05,505232671.85,316544937.25,188687734.6,132330194.52,38974825.81,15413427.48,0.1537,0.0719,8.41,1.17,0.69,-0.082,0.274,0.086,0.229,-0.189,0.0024,0,10,6,37470639.44,113996868.61,0.083,Foarte scăzut,0.971
CO100141,Compania L141 Telenești SRL,SRL,L-Imobiliare,Orhei,Micro,1996,29,10,1616031.96,2064665.37,1440427.34,624238.04,907007.32,206059.5,36178.73,-0.0002,-0.0406,0.0,1.08,0.93,0.079,0.222,-0.032,-0.105,0.167,0.2378,1,7,11,69243969.72,17073735.86,9.565,Sever,1.0
CO100142,Compania N142 Ștefan Vodă SRL,SRL,N-Servicii administrative,Rîșcani,Mici,1997,28,37,6581389.66,5661104.91,2127153.04,3533951.87,1173162.33,281341.88,107857.29,0.1961,0.1466,8.08,1.76,1.6,0.003,0.022,0.17,0.273,-0.061,0.0027,0,9,6,22503839.24,5999993.89,4.897,Sever,0.952
CO100143,Compania E143 Căușeni SRL,SRL,E-Apă&Deșeuri,Soroca,Micro,1992,33,9,1356016.74,1775650.47,1329012.18,446638.29,945505.28,193042.35,62715.92,0.1248,0.0563,1.01,0.47,0.48,0.296,0.059,0.043,0.171,0.153,0.3682,1,12,5,31174858.93,2092672.47,8.783,Sever,0.945
CO100144,Compania C144 Ocnița SRL,SRL,C-Industrie prelucrătoare,Briceni,Micro,2011,14,7,1149256.56,1301652.66,875723.55,425929.11,533541.51,186877.67,28931.82,0.0836,0.0555,3.1,1.7,1.45,-0.154,0.175,0.049,0.15,0.157,0.0318,0,9,9,5553432.16,4515212.23,4.038,Sever,0.869
CO100145,Compania F145 Anenii Noi SRL,SRL,F-Construcții,Dubăsari,Mici,1995,30,46,39332307.49,45059358.59,20788985.09,24270373.5,10436129.28,5463861.41,1500444.54,0.2096,0.1667,6.63,1.24,0.8,0.128,0.032,0.145,0.27,-0.095,0.0033,0,12,11,12131481.37,13445002.34,0.253,Scăzut,0.698
CO100146,Compania G146 Cahul SRL,SRL,G-Comerț cu ridicata&amănuntul,Orhei,Mici,2012,13,44,6829204.47,7221209.22,3741376.18,3479833.04,2335085.64,737796.76,204775.7,0.2224,0.1677,6.27,0.93,0.34,0.065,0.292,0.159,0.329,0.306,0.0136,0,9,8,7800950.75,6989349.45,0.716,Ridicat,0.782
CO100147,Compania A147 Ialoveni SA,SA,A-Agricultură,Ocnița,Micro,2019,6,9,670970.83,1000000.0,414759.28,585240.72,213177.13,98005.61,34982.65,0.1068,0.0468,3.87,1.36,0.61,0.039,0.139,0.031,0.054,0.026,0.0264,0,13,14,10562312.95,14744484.92,6.85,Sever,0.799
CO100148,Compania G148 Șoldănești SRL,SRL,G-Comerț cu ridicata&amănuntul,Basarabeasca,Micro,2014,11,6,4266218.03,6430103.43,2636558.0,3793545.43,1032934.38,391748.3,97686.7,0.3235,0.25,10.22,0.89,0.73,-0.034,0.272,0.166,0.281,0.037,0.0144,0,10,16,5315995.5,29795813.22,0.58,Moderat,0.867
CO100149,Compania F149 Taraclia SRL,SRL,F-Construcții,Cantemir,Mici,1999,26,20,18922024.81,22363226.86,16647075.7,5716151.16,6544227.74,2019499.04,695053.41,0.1433,0.06,3.89,1.63,0.98,0.098,-0.003,0.051,0.199,-0.078,0.0077,0,9,14,5480747.46,16964233.99,0.542,Moderat,0.889
CO100150,Compania G150 Anenii Noi SRL,SRL,G-Comerț cu ridicata&amănuntul,Cahul,Mijlocii,2008,17,186,54696263.4,42681019.15,26334739.95,16346279.2,13910738.82,5386290.69,2497203.79,0.1994,0.1565,5.77,1.65,1.09,0.118,0.136,0.201,0.5,0.098,0.0016,0,13,10,8363213.06,25171271.91,0.278,Scăzut,0.806
CO100151,Compania G151 Ungheni SRL,SRL,G-Comerț cu ridicata&amănuntul,Cantemir,Mijlocii,2001,24,178,23941855.23,25364258.77,8008756.56,17355502.2,3106658.04,1499544.25,545947.82,0.0243,0.0086,2.35,1.57,1.41,-0.065,0.031,0.008,0.012,-0.03,0.0067,0,10,10,18613998.18,12811185.46,0.367,Moderat,0.936
CO100152,Compania A152 Căușeni SRL,SRL,A-Agricultură,Anenii Noi,Micro,2013,12,4,2987049.88,4502948.56,2369152.65,2133795.9,1059964.71,412297.66,70389.94,0.2979,0.25,11.61,1.02,0.65,0.124,0.357,0.166,0.35,0.305,0.0083,0,11,8,20786362.17,1921576.6,3.785,Sever,0.901
CO100153,Compania L153 Drochia SRL,SRL,L-Imobiliare,Strășeni,Mici,2000,25,47,25429386.04,30045752.71,3004575.27,27041177.44,1821260.99,629604.33,194404.35,0.0295,-0.0076,2.83,1.85,1.29,-0.066,0.126,-0.006,-0.007,0.041,0.0013,0,10,10,6824470.19,16002837.02,0.082,Foarte scăzut,0.906
CO100154,Compania F154 Bălți SRL,SRL,F-Construcții,Dondușeni,Mijlocii,2010,15,188,110887431.79,126459184.6,112934056.73,13525127.87,60680687.98,27849217.77,7462622.71,0.1814,0.1363,3.64,1.25,1.11,0.189,0.119,0.12,0.5,-0.096,0.0089,0,8,12,13525205.63,16276716.37,0.44,Moderat,0.929
CO100155,Compania G155 Anenii Noi SRL,SRL,G-Comerț cu ridicata&amănuntul,Criuleni,Mici,2014,11,39,11791435.09,13135022.23,8550864.86,4584157.37,3763679.94,2226581.65,641616.89,0.161,0.1613,4.02,1.94,1.31,0.073,0.184,0.145,0.415,0.073,0.003,0,8,9,13710956.46,13947031.43,0.807,Ridicat,0.97
